# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370129969734907e+09,2.252465188503265381e-01,-1.624352484941482544e-02,2.233574241399765015e-01,1.107663273811340332e+00,-1.352597028017044067e-01,4.877304732799530029e-01,-1.527838826179504395e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370130209710121e+09,2.241109013557434082e-01,-1.562684774398803711e-02,2.234911322593688965e-01,1.106373906135559082e+00,-1.356910467147827148e-01,4.878587126731872559e-01,-1.527651667594909668e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370130464283228e+09,2.233618646860122681e-01,-1.443558372557163239e-02,2.228389084339141846e-01,1.104331731796264648e+00,-1.362362802028656006e-01,4.877101778984069824e-01,-1.528780102729797363e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370130710011721e+09,2.227719277143478394e-01,-1.388256344944238663e-02,2.225268036127090454e-01,1.102811694145202637e+00,-1.365184187889099121e-01,4.878206551074981689e-01,-1.532124638557434082e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370130961255074e+09,2.218793481588363647e-01,-1.279826462268829346e-02,2.221347987651824951e-01,1.101819157600402832e+00,-1.363902986049652100e-01,4.880259633064270020e-01,-1.531569123268127441e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370131211037636e+09,2.213231325149536133e-01,-1.129666622728109360e-02,2.213957309722900391e-01,1.100114583969116211e+00,-1.365932226181030273e-01,4.881054162979125977e-01,-1.532448530197143555e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370131461035252e+09,2.209103405475616455e-01,-1.070443447679281235e-02,2.207629680633544922e-01,1.098811864852905273e+00,-1.365102827548980713e-01,4.880614578723907471e-01,-1.535637855529785156e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370131711969852e+09,2.200925946235656738e-01,-9.715109132230281830e-03,2.195054739713668823e-01,1.095019340515136719e+00,-1.377366781234741211e-01,4.875651597976684570e-01,-1.542375206947326660e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370131962759733e+09,2.181634008884429932e-01,-8.272619917988777161e-03,2.190783023834228516e-01,1.092383503913879395e+00,-1.381764113903045654e-01,4.873661696910858154e-01,-1.542846560478210449e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370132211750984e+09,2.168652713298797607e-01,-7.776966318488121033e-03,2.185215055942535400e-01,1.089787125587463379e+00,-1.386879980564117432e-01,4.871193468570709229e-01,-1.543963193893432617e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
