# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367166041533947e+09,-7.615771889686584473e-02,-2.154025062918663025e-02,2.764734625816345215e-01,1.037865281105041504e+00,-1.730211377143859863e-01,1.854499727487564087e-01,-1.383925914764404297e+00,-7.038223849851199532e-02,-4.215304798962371535e-02,2.504386968795291324e-01,9.596017395284963669e-01,-2.347981994354171320e-01,1.516365300984201525e-01,-1.280422674906537495e+00,2.449054426778691229e-01,1.110253455947577683e-01,2.826070534258512956e-01,1.000000000000000000e+00
1.788367166074105263e+09,-6.415731459856033325e-02,-2.020598575472831726e-02,2.819539308547973633e-01,1.034900546073913574e+00,-1.664434969425201416e-01,1.897996515035629272e-01,-1.389245033264160156e+00,-5.512321660181562777e-02,-4.062714579995407860e-02,2.599755855649643621e-01,9.599832150759137761e-01,-2.256427862973993115e-01,1.607919432364379730e-01,-1.291866941329059770e+00,2.449054426778691229e-01,1.110253455947577683e-01,2.826070534258512956e-01,0.000000000000000000e+00
1.788367166120553017e+09,-3.891777619719505310e-02,-1.848223619163036346e-02,2.921135723590850830e-01,1.026887655258178711e+00,-1.539702415466308594e-01,1.984433680772781372e-01,-1.398525595664978027e+00,-3.986419470511926022e-02,-3.757534142061480509e-02,2.672236209658951367e-01,9.599832150759137761e-01,-2.161058976119640818e-01,1.630807965209424282e-01,-1.300640878919660182e+00,2.447954818499863960e-01,1.091092437112864966e-01,2.626993548600077277e-01,1.000000000000000000e+00
1.788367166154329300e+09,-2.574994228780269623e-02,-1.807503029704093933e-02,2.967681288719177246e-01,1.021839499473571777e+00,-1.481044292449951172e-01,2.027326822280883789e-01,-1.402477145195007324e+00,-2.498664835584030186e-02,-3.337911039902330401e-02,2.733272297245736837e-01,9.599832150759137761e-01,-2.046616311894418061e-01,1.661326009002817017e-01,-1.312466620889599866e+00,2.447954818499863960e-01,1.091092437112864966e-01,2.626993548600077277e-01,0.000000000000000000e+00
1.788367166198765516e+09,1.489779795520007610e-03,-1.809857599437236786e-02,3.051702678203582764e-01,1.009660005569458008e+00,-1.372075378894805908e-01,2.112288773059844971e-01,-1.408977866172790527e+00,-9.346150911726525123e-03,-3.261615930418848563e-02,2.805752651255044583e-01,9.599832150759137761e-01,-1.962691691462588039e-01,1.691844052796209752e-01,-1.317425803006026186e+00,2.445290264594031093e-01,1.073233234044246032e-01,2.427810343941058102e-01,1.000000000000000000e+00
1.788367166234333992e+09,1.548210158944129944e-02,-1.850733347237110138e-02,3.088936209678649902e-01,1.002528548240661621e+00,-1.322092115879058838e-01,2.154298871755599976e-01,-1.411520123481750488e+00,5.912870984969842425e-03,-3.261615930418848563e-02,2.901121538109396880e-01,9.599832150759137761e-01,-1.844434271763173427e-01,1.722362096589602487e-01,-1.320477607385365459e+00,2.445290264594031093e-01,1.073233234044246032e-01,2.427810343941058102e-01,0.000000000000000000e+00
1.788367166279121161e+09,4.402953013777732849e-02,-2.003677934408187866e-02,3.153492212295532227e-01,9.861825108528137207e-01,-1.232009753584861755e-01,2.237011939287185669e-01,-1.415170431137084961e+00,2.346074616617066511e-02,-3.261615930418848563e-02,2.969787136644530534e-01,9.599832150759137761e-01,-1.749065384908821130e-01,1.817730983443954784e-01,-1.323910887312122142e+00,2.398166801150778404e-01,1.040751272972641750e-01,2.236174487697882018e-01,1.000000000000000000e+00
1.788367166315542221e+09,5.849692225456237793e-02,-2.113174647092819214e-02,3.180655539035797119e-01,9.769678115844726562e-01,-1.192209050059318542e-01,2.277596294879913330e-01,-1.416271090507507324e+00,4.215304798962371535e-02,-3.261615930418848563e-02,3.034637979705490096e-01,9.596017395284963669e-01,-1.665140764476991109e-01,1.935988403143351633e-01,-1.329251544975965871e+00,2.398166801150778404e-01,1.040751272972641750e-01,2.236174487697882018e-01,0.000000000000000000e+00
1.788367166361636162e+09,8.761832118034362793e-02,-2.397942915558815002e-02,3.223164081573486328e-01,9.564550518989562988e-01,-1.124902367591857910e-01,2.356664389371871948e-01,-1.416991114616394043e+00,6.122682536049417479e-02,-3.261615930418848563e-02,3.080415045395579199e-01,9.554055085069048658e-01,-1.562142366674290628e-01,2.008468757152659379e-01,-1.335736629282061827e+00,2.316312771310706786e-01,1.166319479848928614e-01,2.103763977462422552e-01,1.000000000000000000e+00
1.788367166398654938e+09,1.021787524223327637e-01,-2.572788298130035400e-02,3.237953186035156250e-01,9.451569914817810059e-01,-1.098016127943992615e-01,2.394955754280090332e-01,-1.416502952575683594e+00,7.839322499427758828e-02,-3.261615930418848563e-02,3.118562600137320118e-01,9.470130464637218637e-01,-1.485847257190808790e-01,2.080949111161967124e-01,-1.339932860303653328e+00,2.316312771310706786e-01,1.166319479848928614e-01,2.103763977462422552e-01,0.000000000000000000e+00
